MES;AÑO;FECHA_BL;NÚMERO_EMBARQUE;CÓDIGO_INCOTERMS;NÚMERO_CONTRATO;PROVEEDOR;PRODUCTO;BARRILES;COSTO_FOB;COSTO_FLETE;COSTO_SEGURO;COSTO_CIF;COSTO_CFR
4;2024;27/4/2024;2024065L08;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;70936,38;2436015,1;627786,96;4334,89;3068136,95;3063802,06
5;2024;7/5/2024;2024068D19;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;241599,7;23591790,32;645071,2;34292,08;24271153,6;24236861,52
5;2024;7/5/2024;;0;;;JET FUEL;53135;5424584,03;141870,45;7875,83;5574330,31;5566454,48
5;2024;7/5/2024;2024067L09;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;41757,79;1275644,68;369556,44;2327,75;1647528,87;1645201,12
5;2024;13/5/2024;2024069L10;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;60774,18;1880703,03;537851,48;3421,95;2421976,46;2418554,51
5;2024;14/5/2024;2024063I03;7;CI-02-2024;TRAFIGURA PTE LTD;FUEL OIL 2 %;143430,65;10375246,27;1824437,87;17261;12216945,14;12199684,14
5;2024;15/5/2024;2024071D20;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;280522,07;27041720,5;748993,93;39320,33;27830034,76;27790714,43
5;2024;15/5/2024;;0;;;JET FUEL;25153,94;2508396,17;67161,02;3644,09;2579201,28;2575557,19
5;2024;18/5/2024;2024072L11;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;60693,18;1883637,02;537134,64;3425,09;2424196,75;2420771,66
5;2024;19/5/2024;2024073M06;2;CI-09-2023;ATLANTIC TRADING;GASOLINA RON 91;315090,52;30189292,59;841291,69;43904,34;31074488,61;31030584,28
5;2024;22/5/2024;2024070R02;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 95;314855,16;32296052,05;840663,28;46884,24;33183599,57;33136715,33
5;2024;23/5/2024;2024076L12;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;51909,5;1679614,83;459399,01;3026,43;2142040,27;2139013,84
5;2024;24/5/2024;2024077D21;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;304781,13;29522816,78;813765,62;42922,41;30379504,81;30336582,4
5;2024;29/5/2024;2024074F12;7;CI-04-2023;VITOL Inc.;FUEL OIL 3% S;49997,79;3546784,98;381483,13;5558;3933826,12;3928268,11
5;2024;29/5/2024;2024081L13;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;60088,29;1953040,4;531781,34;3515,71;2488337,45;2484821,74
6;2024;1/6/2024;2024079D22;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;243831,28;23211344,11;651029,52;33762,23;23896135,86;23862373,63
6;2024;1/6/2024;;0;;;JET FUEL;53037,27;5242266,67;141609,51;7617,5;5391493,68;5383876,18
6;2024;4/6/2024;2024075I04;7;CI-02-2024;TRAFIGURA PTE LTD;FUEL OIL 2 %;142350,88;9942238,64;1810703,19;16628,92;11769570,76;11752941,83
6;2024;5/6/2024;2024078T01;7;CI-04-2024;PUMA ENERGY BAHAMAS, S. A;AV-GAS;430,95;58854,41;24072,87;117,33;83044,61;82927,28
6;2024;5/6/2024;2024083L14;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;41747,79;1289410,36;369467,97;2347,1;1661225,43;1658878,33
6;2024;6/6/2024;2024085D23;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;231096,8;21018502,62;732576,86;30775,02;21781854,49;21751079,48
6;2024;6/6/2024;;0;;;JET FUEL;63084,87;6002738,98;199979,04;8776,06;6211494,08;6202718,02
6;2024;7/6/2024;2024066A01;2;CI-05-2024;VITOL Inc.;ASFALTO AC-30;44528,36;3206799,48;606921,55;5395,93;3819116,96;3813721,03
6;2024;7/6/2024;2024088L15;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;60643,3;1915704;536693,26;3469,83;2455867,09;2452397,26
6;2024;13/6/2024;2024091D24;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;230268,17;22282046,84;729950,1;32559,05;23044555,99;23011996,94
6;2024;13/6/2024;;0;;;JET FUEL;62818,75;6343978,49;199135,44;9257,68;6552371,61;6543113,93
6;2024;14/6/2024;2024093L16;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;60389,22;2110710,6;534444,71;3742,56;2648897,87;2645155,31
6;2024;15/6/2024;2024082G05;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 95;315293,95;30061264,67;1024705,34;43982,7;31129952,7;31085970,01
6;2024;19/6/2024;2024090T02;7;CI-04-2024;PUMA ENERGY;AV-GAS;431,36;56842,99;24095,77;114,52;81053,28;80938,76
6;2024;20/6/2024;2024084M07;2;CI-09-2023;ATLANTIC TRADING;GASOLINA RON 91;298967,46;26710707,29;971644,25;39167,01;27721518,55;27682351,54
6;2024;23/6/2024;2024092D25;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;308845,15;30825996,25;1003746,74;45035,04;31874778,04;31829742,99
6;2024;24/6/2024;2024086F13;7;CI-04-2023;VITOL Inc.;FUEL OIL 3% S;49691,91;3621862,57;369210,89;5646,86;3996720,32;3991073,46
6;2024;25/6/2024;2024080I05;7;CI-02-2024;TRAFIGURA PTE LTD;FUEL OIL 2 %;99461,84;7398312,79;1265154,6;12257,71;8675725,1;8663467,39
6;2024;25/6/2024;2024095L17;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;71162,59;2581939,54;629788,95;4544,19;3216272,67;3211728,49
7;2024;1/7/2024;2024094D26;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;215369,14;22002347,38;699949,71;32120,87;22734417,96;22702297,09
7;2024;1/7/2024;;0;;;JET FUEL;85159,39;9075096,74;276768,02;13231,7;9365096,47;9351864,76
7;2024;2/7/2024;2024098L18;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;40750,57;1533770,07;360642,51;2680,36;1897092,93;1894412,58
7;2024;9/7/2024;2024101R03;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 95;300293,44;29762626,97;975953,68;43491,19;30782071,84;30738580,65
7;2024;10/7/2024;2024096T03;7;CI-04-2024;PUMA ENERGY;AV-GAS;431,22;58200,85;24087,95;116,43;82405,23;82288,8
7;2024;12/7/2024;2024097D27;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;213010,36;21255003,61;692283,67;31052,62;21978339,9;21947287,28
7;2024;12/7/2024;;0;;;JET FUEL;74107,59;7751164,8;240849,67;11307,69;8003322,16;7992014,47
7;2024;13/7/2024;2024102L19;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;68040,47;2472212,64;602158,16;4349,84;3078720,64;3074370,8
7;2024;17/7/2024;2024104L20;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;31522,28;1125351,13;278972,21;1986,94;1406310,27;1404323,34
7;2024;19/7/2024;2024087I06;7;CI-02-2024;TRAFIGURA PTE LTD;FUEL OIL 2 %;144547,69;10541964,56;1766372,77;17414,73;12325752,07;12308337,33
7;2024;22/7/2024;2024100M08;2;CI-09-2023;ATLANTIC TRADING;GASOLINA RON 91;315199,65;29375901,08;841583,07;42753,9;30260238,05;30217484,15
7;2024;24/7/2024;2024106L21;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;62716,46;2208604,19;555040,7;3910,21;2767555,1;2763644,89
7;2024;26/7/2024;2024103D28;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;200033,69;19207979,44;544091,64;27946,67;19780017,75;19752071,08
7;2024;26/7/2024;;0;;;JET FUEL;70040,16;7031037,49;190509,24;10217,57;7231764,3;7221546,73
8;2024;1/8/2024;2024105F14;7;CI-04-2023;VITOL Inc.;FUEL OIL 3% S;48933,95;3449074,38;322474,73;5336,27;3776885,37;3771549,11
8;2024;2/8/2024;2024109L22;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;73303,53;2508688,33;648736,21;4467,35;3161891,89;3157424,54
8;2024;4/8/2024;2024107G06;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 95;320740,37;31794632,37;830717,56;46160,73;32671510,65;32625349,93
8;2024;7/8/2024;2024112L23;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;37106,89;1248312,17;328395,92;2230,84;1578938,93;1576708,09
8;2024;8/8/2024;2024108D29;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;203293,15;18326164,73;552957,36;26711,56;18905833,65;18879122,09
8;2024;8/8/2024;;0;;;JET FUEL;79238,77;7327446,78;215529,45;10672,35;7553648,59;7542976,23
8;2024;8/8/2024;2024113M09;2;CI-09-2023;ATLANTIC TRADING;GASOLINA RON 91;314797;27551627,02;1397698,68;40959,62;28990285,32;28949325,7
8;2024;8/8/2024;2024114L24;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;41179,73;1386154,66;364440,61;2476,87;1753072,14;1750595,27
8;2024;9/8/2024;2024089A02;2;CI-05-2024;VITOL Inc.;ASFALTO AC-30;42602,93;2662822,22;580691,57;4589,16;3248102,95;3243513,79
8;2024;17/8/2024;;0;;;JET FUEL;69472,41;6349333,65;188964,96;9250,86;6547549,47;6538298,61
8;2024;18/8/2024;2024111D30;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;229715,82;20654625,51;624827,03;30107,72;21309560,27;21279452,54
8;2024;19/8/2024;2024119L25;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;79093,8;2798503,77;699980,17;4949,91;3503433,85;3498483,94
8;2024;22/8/2024;2024118F15;7;CI-04-2023;VITOL Inc.;FUEL OIL 3% S;48556,09;3424543,93;319984,63;5298,04;3749826,6;3744528,56
8;2024;27/8/2024;2024120L26;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;34667,82;1242510,06;306810,19;2192,09;1551512,34;1549320,25
8;2024;30/8/2024;;0;;;JET FUEL;62995,76;5520520,91;171348,47;8053,27;5699922,66;5691869,38
8;2024;31/8/2024;2024117D31;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;248703,22;21604971,58;676472,76;31525,41;22312969,75;22281444,34
9;2024;2/9/2024;2024125M10;2;CI-09-2023;ATLANTIC TRADING;GASOLINA RON 91;314325,8;25186540,99;1056134,69;37130,05;26279805,73;26242675,68
9;2024;3/9/2024;2024121R04;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 95;321485,68;29188876,96;777995,35;42399,32;30009271,62;29966872,31
9;2024;4/9/2024;2024131D34;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;264479,27;22388943,54;616236,7;32549,41;23037729,65;23005180,24
9;2024;6/9/2024;2024122L27;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;86105,52;2531520,27;1033266,24;5043,72;3569830,23;3564786,51
9;2024;9/9/2024;2024115A03;2;CI-05-2024;VITOL Inc.;ASFALTO AC-30;42487,68;2571399,99;570107,08;4457,57;3145964,64;3141507,07
9;2024;9/9/2024;2024123D32;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;220933,78;18258906,11;552334,45;26615,52;18837856,07;18811240,56
9;2024;9/9/2024;;0;;;JET FUEL;50141,71;4178088,78;125354,27;6088,83;4309531,87;4303443,05
9;2024;10/9/2024;2024099T04;7;CI-04-2024;PUMA ENERGY BAHAMAS, S. A;AV-GAS;430,59;53369,23;24052,76;109,54;77531,53;77421,99
9;2024;14/9/2024;2024127L28;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;32667,06;915634,13;392004,72;1850,14;1309488,99;1307638,85
9;2024;18/9/2024;;0;;;JET FUEL;38202,86;3247129,03;114608,58;4756,43;3366494,04;3361737,61
9;2024;18/9/2024;2024126G07;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 95;316045,6;26333116,6;651053,94;38179,17;27022349,71;26984170,54
9;2024;19/9/2024;2024139D36;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;262504,64;22113469,62;787513,92;32401,98;22933385,52;22900983,54
9;2024;20/9/2024;2024128L29;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;51451,25;1523634,13;617415;3029,31;2144078,44;2141049,13
9;2024;23/9/2024;2024129D33;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;218201,71;18567731,38;508409,98;26990,32;19103131,67;19076141,36
9;2024;23/9/2024;;0;;;JET FUEL;84959,72;7272414,91;197956,14;10569,63;7480940,68;7470371,05
9;2024;23/9/2024;2024130L30;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;75040,59;2161549,9;892800;4321,52;3058671,42;3054349,9
9;2024;26/9/2024;2024124F01;7;CI-04-2023;VITOL Inc.;FUEL OIL 3% S;48556,74;3305204,57;277258,99;5068,73;3587532,29;3582463,56
9;2024;30/9/2024;;0;;;JET FUEL;53229,67;4525671,71;124025,13;6578,73;4656275,57;4649696,84
10;2024;1/10/2024;2024132L31;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;54422,67;1745582,68;653071,98;3393,79;2402048,45;2398654,66
10;2024;8/10/2024;2024110T05;7;CI-04-2024;PUMA ENERGY BAHAMAS, S. A;AV-GAS;438,12;48056,28;24473,38;102,62;72632,28;72529,66
10;2024;9/10/2024;2024134R05;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 95;315403,26;27915381,82;946209,78;40835,49;28902427,09;28861591,6
10;2024;9/10/2024;2024135D35;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;208720,16;18731728,51;626160,48;27388,95;19385277,95;19357888,99
10;2024;9/10/2024;;0;;;JET FUEL;63079,44;5687432,43;189238,32;8314,74;5884985,49;5876670,75
10;2024;9/10/2024;2024133L32;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;63349,43;2296046,45;760193,21;4324,19;3060563,85;3056239,66
10;2024;15/10/2024;2024138L33;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;66367,18;2310239,75;796406,16;4395,51;3111041,42;3106645,91
10;2024;21/10/2024;2024141L34;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;35964,72;1201811,89;431576,66;2311,04;1635699,59;1633388,55
10;2024;22/10/2024;2024136M11;2;CI-09-2023;ATLANTIC TRADING;GASOLINA RON 91;299922,49;23845177,61;899767,47;35010,95;24779956,03;24744945,08
10;2024;23/10/2024;2024137F02;7;CI-04-2023;VITOL Inc.;FUEL OIL 3% S;48524,64;3595584,92;285392,06;5491,09;3886468,07;3880976,98
10;2024;28/10/2024;2024144D37;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;225975,94;18928681,63;677927,82;27740,86;19634350,31;19606609,45
10;2024;28/10/2024;;0;;;JET FUEL;47274,23;3991032,32;141822,69;5847,46;4138702,47;4132855,01
11;2024;1/11/2024;2024142L35;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;75307,56;2684919,02;903690,7;5077,43;3593687,14;3588609,72
11;2024;3/11/2024;2024140A04;2;CI-05-2024;VITOL Inc.;ASFALTO AC-30;42546,12;2556545,82;579903,62;4437,68;3140887,11;3136449,44
11;2024;4/11/2024;2024143G08;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 95;314349,3;25760911,3;943047,9;37782,71;26741741,91;26703959,2
11;2024;6/11/2024;2024145L36;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;53469,24;1912194,6;641630,86;3613,34;2557438,79;2553825,46
11;2024;7/11/2024;2024148D38;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;225654,67;19446774,14;676964,01;28472,53;20152210,68;20123738,15
11;2024;7/11/2024;;0;;;JET FUEL;47511,34;4119737,46;142534,02;6030,57;4268302,06;4262271,48
11;2024;12/11/2024;2024159I01;7;CE-05-2024;FREEPOINT COMMODITIES LLC;FUEL OIL 2 %;99654,51;6293188,37;1217778,11;10627,05;7521593,53;7510966,48
11;2024;12/11/2024;2024116T06;7;CI-04-2024;PUMA ENERGY BAHAMAS, S. A;AV-GAS;430,49;48371,06;24047,17;102,46;72520,69;72418,23
11;2024;15/11/2024;2024150L38;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;41441,24;1392395,9;497294,86;2673,67;1892364,43;1889690,76
11;2024;17/11/2024;2024147L37;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;73679,43;2489608,99;884153,16;4773,44;3378535,59;3373762,15
11;2024;19/11/2024;2024152D39;4;CI-09-2023;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;237613,67;20685276,98;475227,34;29939,43;21190443,75;21160504,32
11;2024;19/11/2024;;0;;;JET FUEL;62404,34;5466619,31;124808,68;7911,16;5599339,15;5591427,99
11;2024;20/11/2024;2024149M12;2;CI-09-2023;ATLANTIC TRADING;GASOLINA RON 91;299887,2;22869958,48;599774,4;33206,69;23502939,57;23469732,88
11;2024;27/11/2024;2024154A01;2;CI-07-2024;GUNVOR.S.A;ASFALTO PG;41217,66;2466606,78;561796,71;4284,81;3032688,29;3028403,49
11;2024;29/11/2024;2024153G01;7;CI-09-2024;TRAFIGURA PTE LTD;GASOLINA RON 95;299901,36;24710337,16;599802,72;35810,63;25345950,51;25310139,88
11;2024;29/11/2024;2024158L40;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;41843,27;1463500,23;502119,22;2781,1;1968400,55;1965619,45
12;2024;1/12/2024;;0;;;JET FUEL;66269,31;5892864,93;132538,62;8525,18;6033928,73;6025403,55
12;2024;1/12/2024;2024155L39;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;54674,41;1918990,41;656092,92;3643,42;2578726,76;2575083,33
12;2024;2/12/2024;2024157D01;4;CI-09-2024;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;231992,65;20274409,31;463985,3;29342,19;20767736,81;20738394,61
12;2024;3/12/2024;2024146T07;7;CI-04-2024;PUMA ENERGY BAHAMAS, S. A;AV-GAS;432,02;48381,06;24132,64;102,6;72616,29;72513,7
12;2024;3/12/2024;2024156F01;7;CI-08-2024;VITOL Inc.;FUEL OIL 3% S;50115,92;3454551,48;281651,47;5286,26;3741489,21;3736202,95
12;2024;4/12/2024;2024164L42;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;70155,02;2367754,78;841860,24;4541,2;3214156,22;3209615,02
12;2024;8/12/2024;2024161L41;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;54130,3;1816238,61;649563,61;3488,8;2469291,02;2465802,22
12;2024;10/12/2024;2024162M01;2;CI-09-2024;ATLANTIC TRADING;GASOLINA RON 91;300137,67;23504458,48;630293,31;34147,61;24168899,4;24134751,79
12;2024;10/12/2024;2024151T08;7;CI-04-2024;PUMA ENERGY BAHAMAS, S. A;AV-GAS;646,3;72094,31;36102,32;153,08;108349,71;108196,63
12;2024;14/12/2024;2024160P01;7;CI-09-2024;ARAMCO TRADING AMERICAS;DIESEL 0.0015%S;229809,58;19436575,71;482600,75;24782,05;19943958,51;19919176,46
12;2024;14/12/2024;;0;;;JET FUEL;62856,32;5457510,39;131998,27;6954,08;5596462,74;5589508,66
12;2025;14/12/2024;2024165D02;4;CI-09-2024;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;245030,85;21812113,07;514564,79;31589,41;22358267,28;22326677,86
12;2025;14/12/2024;;0;;;JET FUEL;47500,09;4329557,2;99750,19;6266,91;4435574,3;4429307,39
12;2024;17/12/2024;2024167L43;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;49791,78;1686579,21;597501,41;3231,68;2287312,3;2284080,62
12;2024;19/12/2024;2024163G02;7;CI-09-2024;TRAFIGURA PTE LTD;GASOLINA RON 95;314784,04;25887381,85;859360,43;37843,24;26784585,52;26746742,28
12;2025;23/12/2024;2025002A02;2;CI-07-2024;GUNVOR.S.A;ASFALTO PG;23077,15;1385993,55;314541,55;2406,04;1702941,15;1700535,1
12;2024;25/12/2024;2024166F02;7;CI-08-2024;VITOL Inc.;FUEL OIL 3% S;50084,51;3505046,73;294997,76;5376,59;3805421,07;3800044,49
12;2025;29/12/2024;2025003P02;7;CI-09-2024;ARAMCO TRADING AMERICAS;DIESEL 0.0015%S;227529,11;20734559,1;678036,75;26640,05;21439235,9;21412595,85
12;2025;29/12/2024;2025001L44;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;71925,14;2509458,75;863101,7;4771,74;3377332,2;3372560,45
12;2025;30/12/2024;;0;;;JET FUEL;78522,53;7456348,07;233997,14;9567,79;7699913;7690345,21
1;2025;1/1/2025;2025004L45;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;43409,05;1607950,73;520908,56;3012,07;2131871,36;2128859,29
1;2025;7/1/2025;2025006D03;4;CI-09-2024;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;211330,27;19473232,3;629764,2;28443,19;20131439,69;20102996,5
1;2025;7/1/2025;;0;;;JET FUEL;89993,63;8733883,05;268181,02;12736,78;9014800,85;9002064,07
1;2025;7/1/2025;2025007L46;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;47782,92;819109,2;573394,99;3385,09;1395889,28;1392504,19
1;2025;12/1/2025;2025009G03;7;CI-09-2024;TRAFIGURA PTE LTD;GASOLINA RON 95;265861,07;22643208,11;792265,99;33158,22;23468632,32;23435474,1
1;2025;12/1/2025;2025008M02;2;CI-09-2024;ATLANTIC TRADING;GASOLINA RON 91;314994,73;25900110,06;938684,3;37973,49;26876767,84;26838794,36
1;2025;12/1/2025;2025009G03;7;CI-09-2024;TRAFIGURA PTE LTD;GASOLINA RON 95;48858;4161202,93;145596,84;6093,57;4312893,34;4306799,77
1;2025;12/1/2025;2025026S01;7;CE-01-2025;TRAFIGURA PTE LTD;MTBE;7094,38;651059,82;85983,89;1042,82;738086,53;737043,71
1;2025;14/1/2025;2025005T09;7;CI-04-2024;PUMA ENERGY BAHAMAS, S. A;AV-GAS;431,36;48776;24095,77;103,1;72974,87;72871,77
1;2025;16/1/2025;2024048S02;8;CI-11-2024;LATIN AMERICA MANUFACTURERS  (LAMAR);ETIL MERCAPTANO;31,67;58777,7;16938,1;94,2;75810;75715,8
1;2025;16/1/2025;2025013L47;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;60570,794;2442587,89;726849,53;4484,35;3173921,77;3169437,42
1;2025;19/1/2025;2025015A03;2;CI-07-2024;GUNVOR.S.A;ASFALTO PG;59198,68;3536132,63;806878,01;6144,81;4349155,45;4343010,64
1;2025;20/1/2025;2025012P03;7;CI-09-2024;ARAMCO TRADING AMERICAS;DIESEL 0.0015%S;199048,99;19322949,69;491651,01;24651,94;19839252,64;19814600,7
1;2025;20/1/2025;;0;;;JET FUEL;69928,37;6941804,81;172723,07;8851,4;7123379,28;7114527,88
1;2025;22/1/2025;2025011T10;7;CI-04-2024;PUMA ENERGY BAHAMAS, S. A;AV-GAS;859,71;102751,92;48023,4;213,33;150988,65;150775,32
1;2025;25/1/2025;2025018G04;7;CI-09-2024;TRAFIGURA PTE LTD;GASOLINA RON 95;321301,83;27481330,51;777550,43;39982,73;28298863,67;28258880,94
1;2025;25/1/2025;2025014L48;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;64318,08;2459203,13;771816,96;4571,48;3235591,57;3231020,09
1;2025;31/1/2025;2025017L50;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;41106,64;1583147,39;493279,67;2937,88;2079364,94;2076427,06
2;2025;4/2/2025;2025019D04;4;CI-09-2024;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;233002,09;22095087,24;563865,06;32059,54;22691011,84;22658952,3
2;2025;4/2/2025;;0;;;JET FUEL;70280,61;6804104,8;170079,08;9867,58;6984051,47;6974183,88
2;2025;4/2/2025;2025016L49;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;64530,45;2484869,29;774365,35;4611,4;3263846,05;3259234,64
2;2025;4/2/2025;2025020L51;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;44066,99;1699639,99;528803,84;3152,97;2231596,8;2228443,83
2;2025;9/2/2025;;0;;;JET FUEL;56414,05;5500588,86;136522;7013,3;5644124,16;5637110,86
2;2025;9/2/2025;2025025L52;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;34354,95;1330199,7;412259,39;2465,36;1744924,45;1742459,09
2;2025;10/2/2025;2025023P04;7;CI-09-2024;ARAMCO TRADING AMERICAS;DIESEL 0.0015%S;236353,23;22854007,53;571974,81;29144,97;23455127,3;23425982,34
2;2025;12/2/2025;2025021M03;2;CI-09-2024;ATLANTIC TRADING;GASOLINA RON 91;319983,81;26613114,51;774360,82;38749,8;27426225,13;27387475,33
2;2025;15/2/2025;2025027T11;7;CI-04-2024;PUMA ENERGY BAHAMAS, S. A;AV-GAS;429,59;51229,24;23996,9;106,44;75332,57;75226,14
2;2025;16/2/2025;2025010F03;7;CE-07-2024;VITOL Inc.;FUEL OIL;49786,36;3606951,83;313156,2;5546,47;3925654,49;3920108,03
2;2025;16/2/2025;2025024A04;2;CI-07-2024;GUNVOR.S.A;ASFALTO PG;40504,69;2432677,85;552078,92;4223,05;2988979,83;2984756,77
2;2025;18/2/2025;;0;;;JET FUEL;86199,63;8300386,5;208603,1;12039,14;8521028,74;8508989,6
2;2025;20/2/2025;2025028D05;4;CI-09-2024;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;203062,75;19278894,85;491411,86;27972,47;19798279,18;19770306,71
2;2025;20/2/2025;;0;;;AV-GAS;429,96;51684,62;24017,57;107,11;75809,29;75702,19
2;2025;20/2/2025;2025030G05;7;CI-09-2024;TRAFIGURA PTE LTD;GASOLINA RON 95;314420,17;27439382,79;559667,9;39615,1;28038665,79;27999050,69
2;2025;21/2/2025;2025032L54;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;38733,41;1443817,06;464800,88;2700,45;1911318,4;1908617,94
2;2025;22/2/2025;2025029L53;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;70411,49;2622440,98;844937,9;4905,9;3472284,78;3467378,88
2;2025;25/2/2025;2025031P05;7;CI-09-2024;ARAMCO TRADING AMERICAS;DIESEL 0.0015%S;250049,17;23054575,48;445087,52;33249,04;23532912,04;23499663
2;2025;25/2/2025;;0;;;JET FUEL;50158,81;4601533,22;89282,68;6636,91;4697452,81;4690815,9
2;2025;25/2/2025;2025035T12;7;CI-04-2024;PUMA ENERGY BAHAMAS, S. A;AV-GAS;430,71;51783,82;24059,46;96,15;75939,43;75843,28
2;2025;28/2/2025;2025036L55;7;CI-12-2023;CARIB LPG TRADING LTD.;LPG;37693,84;1403661,44;452326,09;2625,99;1858613,52;1855987,53
3;2025;3/3/2025;2025022F04;7;CE-07-2024;VITOL Inc.;FUEL OIL;49922,38;3628955,78;231639,84;4894,27;3865489,88;3860595,62
